AccessionNumber,ClusterSize,Length,ClusterRepresentative
QCY51876,153,567,AMB66138
QCY51885,153,563,AMB66138
AVT50749,1,1284,AVT50749
AVT50614,7,1268,AVT50614
APO15885,7,1256,AVT50614
ART33253,7,1251,AVT50614
NP_954917,7,1250,AVT50614
AQM74740,7,1250,AVT50614
AAR86131,7,1250,AVT50614
AVT50679,7,1247,AVT50614
YP_009361907,2,1255,YP_009361907
AQS79185,2,1255,YP_009361907
YP_009352938,7,1250,YP_009352938
YP_009046528,7,1250,YP_009352938
ARD71355,7,1250,YP_009352938
AJT58581,7,1250,YP_009352938
AID52734,7,1250,YP_009352938
AAD30145,7,596,YP_009352938
AGT28256,7,467,YP_009352938
AIA09524,31,1249,AIA09524
NP_851890,31,1247,AIA09524
ARS02925,31,1247,AIA09524
ARS02850,31,1247,AIA09524
ARS02775,31,1247,AIA09524
ARS02700,31,1247,AIA09524
ARS02625,31,1247,AIA09524
ARS02550,31,1247,AIA09524
ARS02475,31,1247,AIA09524
ARS02416,31,1247,AIA09524
ARS02342,31,1247,AIA09524
ARS02267,31,1247,AIA09524
ARS02192,31,1247,AIA09524
ARS02117,31,1247,AIA09524
ARS02042,31,1247,AIA09524
ARS01967,31,1247,AIA09524
ARS01892,31,1247,AIA09524
AAP41448,31,1247,AIA09524
BAC58070,31,1247,AIA09524
YP_443877,31,1242,AIA09524
AHM96371,31,1242,AIA09524
AHM96298,31,1242,AIA09524
ABA29284,31,1242,AIA09524
ARS01817,31,1241,AIA09524
ARS01742,31,1241,AIA09524
AHM96225,31,1241,AIA09524
AHM96152,31,1240,AIA09524
AHM96079,31,1240,AIA09524
AHM96006,31,1240,AIA09524
ARS01668,31,1233,AIA09524
AAT67222,31,1204,AIA09524
AIQ80750,53,1247,AIQ80750
AIQ80680,53,1247,AIQ80750
AIQ80610,53,1247,AIQ80750
QBI59633,53,1247,AIQ80750
QBI59559,53,1247,AIQ80750
QBI59485,53,1247,AIQ80750
QBI59412,53,1247,AIQ80750
QBI59338,53,1247,AIQ80750
QBI59266,53,1247,AIQ80750
QBI59193,53,1247,AIQ80750
QBI59119,53,1247,AIQ80750
QBI59045,53,1247,AIQ80750
QBI58971,53,1247,AIQ80750
QBI58897,53,1247,AIQ80750
QBI58823,53,1247,AIQ80750
QBI58749,53,1247,AIQ80750
QBI58677,53,1247,AIQ80750
QBH75336,53,1247,AIQ80750
QBH75262,53,1247,AIQ80750
QBH75188,53,1247,AIQ80750
QBH75116,53,1247,AIQ80750
QBH75044,53,1247,AIQ80750
QBH74972,53,1247,AIQ80750
QBH74900,53,1247,AIQ80750
QBH74826,53,1247,AIQ80750
QBH74752,53,1247,AIQ80750
AWK60638,53,1247,AIQ80750
AVM40409,53,1247,AIQ80750
AVM40339,53,1247,AIQ80750
AVM40268,53,1247,AIQ80750
AVM40196,53,1247,AIQ80750
AVM40124,53,1247,AIQ80750
AVM40050,53,1247,AIQ80750
AVM39979,53,1247,AIQ80750
AVM39905,53,1247,AIQ80750
AVM39832,53,1247,AIQ80750
AVM39759,53,1247,AIQ80750
AVM39688,53,1247,AIQ80750
AVM39617,53,1247,AIQ80750
AVM39547,53,1247,AIQ80750
AVM39473,53,1247,AIQ80750
AVM39400,53,1247,AIQ80750
AVM39327,53,1247,AIQ80750
AVM39176,53,1247,AIQ80750
ALR87795,53,1247,AIQ80750
AFV53388,53,1247,AIQ80750
AIQ80820,53,1246,AIQ80750
NP_045328,53,1246,AIQ80750
AVM39249,53,1246,AIQ80750
APW77353,53,1246,AIQ80750
CAA06103,53,1246,AIQ80750
CAB01595,53,1246,AIQ80750
CAA64335,53,1246,AIQ80750
QBH84270,817,1244,QBH84270
QBH78699,817,1244,QBH84270
QBH78200,817,1244,QBH84270
ATD86766,817,1244,QBH84270
ATD86689,817,1244,QBH84270
ADM52140,817,1244,QBH84270
ADM52126,817,1244,QBH84270
QAU10804,817,1243,QBH84270
QBH81853,817,1242,QBH84270
API61853,817,1241,QBH84270
QCX34912,817,1240,QBH84270
QCX34909,817,1240,QBH84270
QCX34906,817,1240,QBH84270
QCX34905,817,1240,QBH84270
QCX34904,817,1240,QBH84270
QCX34903,817,1240,QBH84270
QCX34898,817,1240,QBH84270
QCX34896,817,1240,QBH84270
QCX34895,817,1240,QBH84270
QCX34894,817,1240,QBH84270
QCX34893,817,1240,QBH84270
QCX34892,817,1240,QBH84270
QCX34891,817,1240,QBH84270
QCX34890,817,1240,QBH84270
QCX34888,817,1240,QBH84270
QCX34887,817,1240,QBH84270
QCX34886,817,1240,QBH84270
QCX34885,817,1240,QBH84270
P89453,817,1240,QBH84270
P07918,817,1240,QBH84270
QBH86212,817,1240,QBH84270
QBH86129,817,1240,QBH84270
QBH86050,817,1240,QBH84270
QBH85948,817,1240,QBH84270
QBH85864,817,1240,QBH84270
QBH85781,817,1240,QBH84270
QBH85697,817,1240,QBH84270
QBH85603,817,1240,QBH84270
QBH85521,817,1240,QBH84270
QBH85441,817,1240,QBH84270
QBH85040,817,1240,QBH84270
QBH84884,817,1240,QBH84270
QBH84804,817,1240,QBH84270
QBH84717,817,1240,QBH84270
QBH84639,817,1240,QBH84270
QBH84536,817,1240,QBH84270
QBH84436,817,1240,QBH84270
QBH84359,817,1240,QBH84270
QBH84192,817,1240,QBH84270
QBH84110,817,1240,QBH84270
QBH84035,817,1240,QBH84270
QBH83955,817,1240,QBH84270
QBH83879,817,1240,QBH84270
QBH83786,817,1240,QBH84270
QBH83677,817,1240,QBH84270
QBH83578,817,1240,QBH84270
QBH83499,817,1240,QBH84270
QBH83405,817,1240,QBH84270
QBH83226,817,1240,QBH84270
QBH83134,817,1240,QBH84270
QBH83050,817,1240,QBH84270
QBH82697,817,1240,QBH84270
QBH82608,817,1240,QBH84270
QBH82530,817,1240,QBH84270
QBH82451,817,1240,QBH84270
QBH82368,817,1240,QBH84270
QBH82290,817,1240,QBH84270
QBH82194,817,1240,QBH84270
QBH82102,817,1240,QBH84270
QBH82016,817,1240,QBH84270
QBH81935,817,1240,QBH84270
QBH81775,817,1240,QBH84270
QBH81675,817,1240,QBH84270
QBH81597,817,1240,QBH84270
QBH81507,817,1240,QBH84270
QBH81410,817,1240,QBH84270
QBH81332,817,1240,QBH84270
QBH81255,817,1240,QBH84270
QBH81163,817,1240,QBH84270
QBH81079,817,1240,QBH84270
QBH80999,817,1240,QBH84270
QBH80915,817,1240,QBH84270
QBH80837,817,1240,QBH84270
QBH80749,817,1240,QBH84270
QBH80666,817,1240,QBH84270
QBH80577,817,1240,QBH84270
QBH80491,817,1240,QBH84270
QBH80413,817,1240,QBH84270
QBH80333,817,1240,QBH84270
QBH80014,817,1240,QBH84270
QBH79914,817,1240,QBH84270
QBH79821,817,1240,QBH84270
QBH79742,817,1240,QBH84270
QBH79640,817,1240,QBH84270
QBH79558,817,1240,QBH84270
QBH79475,817,1240,QBH84270
QBH79393,817,1240,QBH84270
QBH79298,817,1240,QBH84270
QBH79213,817,1240,QBH84270
QBH79129,817,1240,QBH84270
QBH79033,817,1240,QBH84270
QBH78951,817,1240,QBH84270
QBH78870,817,1240,QBH84270
QBH78780,817,1240,QBH84270
QBH78615,817,1240,QBH84270
QBH78508,817,1240,QBH84270
QBH78284,817,1240,QBH84270
QBH78119,817,1240,QBH84270
QBH78038,817,1240,QBH84270
QBH77961,817,1240,QBH84270
QBH77879,817,1240,QBH84270
QBH77786,817,1240,QBH84270
QBH77706,817,1240,QBH84270
QBH77625,817,1240,QBH84270
QBH77545,817,1240,QBH84270
QBH77471,817,1240,QBH84270
QBH77387,817,1240,QBH84270
QBH77294,817,1240,QBH84270
QBH77201,817,1240,QBH84270
QBH77119,817,1240,QBH84270
QBH76951,817,1240,QBH84270
QBH76868,817,1240,QBH84270
QBH76783,817,1240,QBH84270
QBH76707,817,1240,QBH84270
QBH76621,817,1240,QBH84270
QBH76532,817,1240,QBH84270
QBH76431,817,1240,QBH84270
QBH76350,817,1240,QBH84270
QBH76262,817,1240,QBH84270
QBH76012,817,1240,QBH84270
QBH75934,817,1240,QBH84270
QBH75679,817,1240,QBH84270
QBH75585,817,1240,QBH84270
QAU11023,817,1240,QBH84270
QAU10950,817,1240,QBH84270
QAU10876,817,1240,QBH84270
QAU10732,817,1240,QBH84270
QAU10659,817,1240,QBH84270
QAU10585,817,1240,QBH84270
QAU10512,817,1240,QBH84270
QAU10438,817,1240,QBH84270
QAU10365,817,1240,QBH84270
YP_009011017,817,1240,QBH84270
AWP48697,817,1240,QBH84270
AWP48537,817,1240,QBH84270
AWP48457,817,1240,QBH84270
AWP48375,817,1240,QBH84270
SPT06137,817,1240,QBH84270
ATW63789,817,1240,QBH84270
ATD86612,817,1240,QBH84270
ATD86534,817,1240,QBH84270
ATD86457,817,1240,QBH84270
ATD86380,817,1240,QBH84270
ATD86303,817,1240,QBH84270
ATB17573,817,1240,QBH84270
ATB17497,817,1240,QBH84270
ATB17421,817,1240,QBH84270
ATB17345,817,1240,QBH84270
AQZ58987,817,1240,QBH84270
AQZ58916,817,1240,QBH84270
AQZ58774,817,1240,QBH84270
AQZ58632,817,1240,QBH84270
AQZ57993,817,1240,QBH84270
AQZ57709,817,1240,QBH84270
AQZ57496,817,1240,QBH84270
AQZ56431,817,1240,QBH84270
AQZ59129,817,1240,QBH84270
AQZ59058,817,1240,QBH84270
AQZ58845,817,1240,QBH84270
AQZ58703,817,1240,QBH84270
AQZ58490,817,1240,QBH84270
AQZ58419,817,1240,QBH84270
AQZ58348,817,1240,QBH84270
AQZ58277,817,1240,QBH84270
AQZ58206,817,1240,QBH84270
AQZ58135,817,1240,QBH84270
AQZ58064,817,1240,QBH84270
AQZ57922,817,1240,QBH84270
AQZ57851,817,1240,QBH84270
AQZ57780,817,1240,QBH84270
AQZ57638,817,1240,QBH84270
AQZ57567,817,1240,QBH84270
AQZ57425,817,1240,QBH84270
AQZ57354,817,1240,QBH84270
AQZ57283,817,1240,QBH84270
AQZ57212,817,1240,QBH84270
AQZ57141,817,1240,QBH84270
AQZ57070,817,1240,QBH84270
AQZ56999,817,1240,QBH84270
AQZ56928,817,1240,QBH84270
AQZ56857,817,1240,QBH84270
AQZ56786,817,1240,QBH84270
AQZ56715,817,1240,QBH84270
AQZ56644,817,1240,QBH84270
AQZ56573,817,1240,QBH84270
AQZ56502,817,1240,QBH84270
AQZ56360,817,1240,QBH84270
AQZ56289,817,1240,QBH84270
AQZ56218,817,1240,QBH84270
AQZ56147,817,1240,QBH84270
AQZ56076,817,1240,QBH84270
AQZ56005,817,1240,QBH84270
AQZ55934,817,1240,QBH84270
AQZ55863,817,1240,QBH84270
AQZ55792,817,1240,QBH84270
AQZ55721,817,1240,QBH84270
API61849,817,1240,QBH84270
AOW71602,817,1240,QBH84270
AMB66354,817,1240,QBH84270
AMB65994,817,1240,QBH84270
YP_009137182,817,1240,QBH84270
AEV91369,817,1240,QBH84270
AAK72381,817,1240,QBH84270
AAK72380,817,1240,QBH84270
AIL27707,817,1240,QBH84270
AIL27706,817,1240,QBH84270
AIL27705,817,1240,QBH84270
AIL27703,817,1240,QBH84270
AIL27702,817,1240,QBH84270
AIL27701,817,1240,QBH84270
AIL27700,817,1240,QBH84270
AKC59556,817,1240,QBH84270
AKC59485,817,1240,QBH84270
AKC59414,817,1240,QBH84270
AKC59343,817,1240,QBH84270
AKC59271,817,1240,QBH84270
AKC42794,817,1240,QBH84270
AHG54694,817,1240,QBH84270
AFV26919,817,1240,QBH84270
AGI44412,817,1240,QBH84270
AFM93852,817,1240,QBH84270
AFI98983,817,1240,QBH84270
AFI98982,817,1240,QBH84270
AFI98981,817,1240,QBH84270
AFI98980,817,1240,QBH84270
AFI98979,817,1240,QBH84270
AFI98978,817,1240,QBH84270
AFI98977,817,1240,QBH84270
AFI98976,817,1240,QBH84270
AFI98975,817,1240,QBH84270
AFI98974,817,1240,QBH84270
AFI98973,817,1240,QBH84270
AFI98972,817,1240,QBH84270
AFI98971,817,1240,QBH84270
AFI98970,817,1240,QBH84270
AFI98969,817,1240,QBH84270
ADM52180,817,1240,QBH84270
ADM52179,817,1240,QBH84270
ADM52178,817,1240,QBH84270
ADM52177,817,1240,QBH84270
ADM52176,817,1240,QBH84270
ADM52175,817,1240,QBH84270
ADM52172,817,1240,QBH84270
ADM52171,817,1240,QBH84270
ADM52170,817,1240,QBH84270
ADM52169,817,1240,QBH84270
ADM52168,817,1240,QBH84270
ADM52167,817,1240,QBH84270
ADM52147,817,1240,QBH84270
ADM52146,817,1240,QBH84270
ADM52144,817,1240,QBH84270
ADM52142,817,1240,QBH84270
ADM52141,817,1240,QBH84270
ADM52139,817,1240,QBH84270
ADM52138,817,1240,QBH84270
ADM52136,817,1240,QBH84270
ADM52135,817,1240,QBH84270
ADM52134,817,1240,QBH84270
ADM52133,817,1240,QBH84270
ADM52132,817,1240,QBH84270
ADM52131,817,1240,QBH84270
ADM52130,817,1240,QBH84270
ADM52129,817,1240,QBH84270
ADM52128,817,1240,QBH84270
ADM52124,817,1240,QBH84270
ADM52123,817,1240,QBH84270
AAA45853,817,1240,QBH84270
CAB06755,817,1240,QBH84270
1307185A,817,1240,QBH84270
QCX34907,817,1239,QBH84270
QCX34889,817,1239,QBH84270
QBH87523,817,1239,QBH84270
QBH84960,817,1239,QBH84270
AOV80802,817,1239,QBH84270
API61867,817,1239,QBH84270
AQX17821,817,1239,QBH84270
AQX17819,817,1239,QBH84270
AQX17818,817,1239,QBH84270
AIL27698,817,1239,QBH84270
AIL27696,817,1239,QBH84270
AIL27694,817,1239,QBH84270
AIL27693,817,1239,QBH84270
AIL27692,817,1239,QBH84270
AIL28080,817,1239,QBH84270
AGI44414,817,1239,QBH84270
AGI44413,817,1239,QBH84270
AGI44411,817,1239,QBH84270
ADM52173,817,1238,QBH84270
ADM52137,817,1238,QBH84270
QCX34991,817,1237,QBH84270
ADM52145,817,1237,QBH84270
QCX34910,817,1236,QBH84270
QCX34908,817,1236,QBH84270
QCX34899,817,1236,QBH84270
QCX34897,817,1236,QBH84270
QBH75851,817,1236,QBH84270
QBH75760,817,1236,QBH84270
AWP48616,817,1236,QBH84270
AQX17820,817,1236,QBH84270
AIL27704,817,1236,QBH84270
AIL27697,817,1236,QBH84270
ADM52174,817,1236,QBH84270
ADM52127,817,1236,QBH84270
ADM52125,817,1236,QBH84270
QCX34995,817,1235,QBH84270
QCX34994,817,1235,QBH84270
QCX34993,817,1235,QBH84270
QCX34992,817,1235,QBH84270
QCX34990,817,1235,QBH84270
QCX34989,817,1235,QBH84270
QCX34988,817,1235,QBH84270
QCX34987,817,1235,QBH84270
QCX34986,817,1235,QBH84270
QCX34985,817,1235,QBH84270
QCX34983,817,1235,QBH84270
QCX34982,817,1235,QBH84270
QCX34981,817,1235,QBH84270
QCX34980,817,1235,QBH84270
QCX34979,817,1235,QBH84270
QCX34978,817,1235,QBH84270
QCX34977,817,1235,QBH84270
QCX34976,817,1235,QBH84270
QCX34975,817,1235,QBH84270
QCX34974,817,1235,QBH84270
QCX34973,817,1235,QBH84270
QCX34972,817,1235,QBH84270
QCX34971,817,1235,QBH84270
P09854,817,1235,QBH84270
P04292,817,1235,QBH84270
P07917,817,1235,QBH84270
P04293,817,1235,QBH84270
AOY36649,817,1235,QBH84270
QBH87601,817,1235,QBH84270
QBH87428,817,1235,QBH84270
QBH87346,817,1235,QBH84270
QBH87262,817,1235,QBH84270
QBH87169,817,1235,QBH84270
QBH87073,817,1235,QBH84270
QBH86984,817,1235,QBH84270
QBH86898,817,1235,QBH84270
QBH86819,817,1235,QBH84270
QBH86737,817,1235,QBH84270
QBH86651,817,1235,QBH84270
QBH86563,817,1235,QBH84270
QBH86465,817,1235,QBH84270
QBH86386,817,1235,QBH84270
QBH86292,817,1235,QBH84270
QBH80236,817,1235,QBH84270
QBH77034,817,1235,QBH84270
QAU20880,817,1235,QBH84270
QAU20879,817,1235,QBH84270
QAU20878,817,1235,QBH84270
QAU20877,817,1235,QBH84270
QAU20876,817,1235,QBH84270
QAU20875,817,1235,QBH84270
QAU20874,817,1235,QBH84270
QAU20872,817,1235,QBH84270
QAU20871,817,1235,QBH84270
QAU20870,817,1235,QBH84270
QAU20869,817,1235,QBH84270
QAU20868,817,1235,QBH84270
QAU20867,817,1235,QBH84270
QAU20866,817,1235,QBH84270
QAU20865,817,1235,QBH84270
QAU20864,817,1235,QBH84270
QAU10289,817,1235,QBH84270
QAU10212,817,1235,QBH84270
QAU10139,817,1235,QBH84270
QAU10062,817,1235,QBH84270
QAU09986,817,1235,QBH84270
QAU09909,817,1235,QBH84270
QAU09832,817,1235,QBH84270
QAU09755,817,1235,QBH84270
QAU09678,817,1235,QBH84270
QAU09601,817,1235,QBH84270
QAU09527,817,1235,QBH84270
QAU09452,817,1235,QBH84270
QAU09377,817,1235,QBH84270
QAU09303,817,1235,QBH84270
AUF73361,817,1235,QBH84270
AXU24951,817,1235,QBH84270
YP_009137105,817,1235,QBH84270
AWO72041,817,1235,QBH84270
AWO71854,817,1235,QBH84270
AWO71490,817,1235,QBH84270
AWO71394,817,1235,QBH84270
AWO71030,817,1235,QBH84270
AWO70934,817,1235,QBH84270
AWO70839,817,1235,QBH84270
AWO70564,817,1235,QBH84270
AWO70468,817,1235,QBH84270
AWO70284,817,1235,QBH84270
AWO70189,817,1235,QBH84270
AWO69916,817,1235,QBH84270
AWO69822,817,1235,QBH84270
AWO69627,817,1235,QBH84270
AWO69533,817,1235,QBH84270
AWO69333,817,1235,QBH84270
AWO69143,817,1235,QBH84270
AWY10604,817,1235,QBH84270
AWX35227,817,1235,QBH84270
AWX35157,817,1235,QBH84270
AWX35085,817,1235,QBH84270
AWX35016,817,1235,QBH84270
AWX34944,817,1235,QBH84270
AWX34874,817,1235,QBH84270
AWX34806,817,1235,QBH84270
AWX34735,817,1235,QBH84270
AWX34666,817,1235,QBH84270
AWW13383,817,1235,QBH84270
AWW13296,817,1235,QBH84270
AWW13215,817,1235,QBH84270
AWW13123,817,1235,QBH84270
AWW13022,817,1235,QBH84270
AWW12846,817,1235,QBH84270
AWW12754,817,1235,QBH84270
AWW12656,817,1235,QBH84270
AWW12558,817,1235,QBH84270
AWW12475,817,1235,QBH84270
AWW12389,817,1235,QBH84270
AWW12306,817,1235,QBH84270
AWW12223,817,1235,QBH84270
AWW12132,817,1235,QBH84270
AWW12057,817,1235,QBH84270
AWW11968,817,1235,QBH84270
AWW11872,817,1235,QBH84270
AWW11781,817,1235,QBH84270
AWW11691,817,1235,QBH84270
AWW11593,817,1235,QBH84270
AWW11503,817,1235,QBH84270
AWW11416,817,1235,QBH84270
AWW11321,817,1235,QBH84270
AWW11236,817,1235,QBH84270
AWW11053,817,1235,QBH84270
AWW10951,817,1235,QBH84270
AWW10825,817,1235,QBH84270
AWW10747,817,1235,QBH84270
AWW10662,817,1235,QBH84270
AWW10493,817,1235,QBH84270
AWW10392,817,1235,QBH84270
AWW10303,817,1235,QBH84270
AWW10220,817,1235,QBH84270
AWW10125,817,1235,QBH84270
AWW10042,817,1235,QBH84270
AWW09845,817,1235,QBH84270
AWW09763,817,1235,QBH84270
AWW09675,817,1235,QBH84270
AWW09580,817,1235,QBH84270
AWW09486,817,1235,QBH84270
AWW09284,817,1235,QBH84270
AWW09201,817,1235,QBH84270
AWW09119,817,1235,QBH84270
AWW09042,817,1235,QBH84270
AWW08951,817,1235,QBH84270
AWW08867,817,1235,QBH84270
AWW08780,817,1235,QBH84270
AWW08689,817,1235,QBH84270
AWW08593,817,1235,QBH84270
AWW08487,817,1235,QBH84270
AWW08391,817,1235,QBH84270
AWW08301,817,1235,QBH84270
AWW08210,817,1235,QBH84270
AWW08125,817,1235,QBH84270
AWW07879,817,1235,QBH84270
AWW07797,817,1235,QBH84270
SBT69360,817,1235,QBH84270
SBS69776,817,1235,QBH84270
SBS69365,817,1235,QBH84270
SBS69507,817,1235,QBH84270
SBS69521,817,1235,QBH84270
SBS69481,817,1235,QBH84270
SBS69446,817,1235,QBH84270
SBS69323,817,1235,QBH84270
SBS69251,817,1235,QBH84270
SBS69252,817,1235,QBH84270
AWO72137,817,1235,QBH84270
AWO71945,817,1235,QBH84270
AWO71760,817,1235,QBH84270
AWO71675,817,1235,QBH84270
AWO71588,817,1235,QBH84270
AWO71299,817,1235,QBH84270
AWO71210,817,1235,QBH84270
AWO71130,817,1235,QBH84270
AWO70753,817,1235,QBH84270
AWO70661,817,1235,QBH84270
AWO70375,817,1235,QBH84270
AWO70102,817,1235,QBH84270
AWO70011,817,1235,QBH84270
AWO69724,817,1235,QBH84270
AWO69433,817,1235,QBH84270
AWO69233,817,1235,QBH84270
AWO69043,817,1235,QBH84270
ATD84793,817,1235,QBH84270
ATD84716,817,1235,QBH84270
ASM47857,817,1235,QBH84270
ARB08921,817,1235,QBH84270
AJE60404,817,1235,QBH84270
AJE60331,817,1235,QBH84270
AJE60261,817,1235,QBH84270
AJE60188,817,1235,QBH84270
AJE60117,817,1235,QBH84270
AJE60046,817,1235,QBH84270
AJE59975,817,1235,QBH84270
BAM73380,817,1235,QBH84270
ACM62253,817,1235,QBH84270
AOY34298,817,1235,QBH84270
AMB65922,817,1235,QBH84270
BAV53945,817,1235,QBH84270
BAV53944,817,1235,QBH84270
BAV53943,817,1235,QBH84270
BAV53942,817,1235,QBH84270
BAV53941,817,1235,QBH84270
BAV53940,817,1235,QBH84270
BAV53939,817,1235,QBH84270
BAV53938,817,1235,QBH84270
SCL76875,817,1235,QBH84270
BAV25237,817,1235,QBH84270
BAV25236,817,1235,QBH84270
BAV25235,817,1235,QBH84270
BAV25234,817,1235,QBH84270
BAV25233,817,1235,QBH84270
BAV25232,817,1235,QBH84270
BAV25231,817,1235,QBH84270
BAV25230,817,1235,QBH84270
BAV25229,817,1235,QBH84270
BAV25228,817,1235,QBH84270
BAV25227,817,1235,QBH84270
BAV25226,817,1235,QBH84270
BAV25225,817,1235,QBH84270
BAV25224,817,1235,QBH84270
BAV25223,817,1235,QBH84270
BAV25222,817,1235,QBH84270
BAV25221,817,1235,QBH84270
BAV25220,817,1235,QBH84270
BAV25219,817,1235,QBH84270
BAV25218,817,1235,QBH84270
BAV25217,817,1235,QBH84270
BAV25216,817,1235,QBH84270
BAV25215,817,1235,QBH84270
BAV25214,817,1235,QBH84270
ANN85765,817,1235,QBH84270
ANN85689,817,1235,QBH84270
ANN85612,817,1235,QBH84270
ANN85535,817,1235,QBH84270
ANN85458,817,1235,QBH84270
ANN85382,817,1235,QBH84270
ANN85305,817,1235,QBH84270
ANN85228,817,1235,QBH84270
ANN85153,817,1235,QBH84270
ANN85077,817,1235,QBH84270
ANN85000,817,1235,QBH84270
ANN84924,817,1235,QBH84270
ANN84847,817,1235,QBH84270
ANN84771,817,1235,QBH84270
ANN84694,817,1235,QBH84270
ANN84618,817,1235,QBH84270
